game_language,game,model,experiment,instance,type,script,count
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00002,thinking,Latin,4081
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00003,thinking,Latin,11166
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00004,thinking,Latin,7767
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00017,thinking,Latin,5009
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00010,thinking,Latin,8265
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00019,thinking,Latin,13294
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00018,thinking,Latin,7121
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00011,thinking,Latin,10145
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00016,thinking,Latin,7586
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00008,thinking,Latin,6513
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00001,thinking,Latin,6208
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00006,thinking,Latin,6661
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00007,thinking,Latin,4281
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00000,thinking,Latin,4724
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00009,thinking,Latin,4019
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00013,thinking,Latin,5196
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00014,thinking,Latin,7646
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00015,thinking,Latin,15764
de,dond,nemotron-nano-9b-v2-t1.0,coop_de,00012,thinking,Latin,4952
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00005,thinking,Latin,3809
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00005,response,Latin,21
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00002,thinking,Latin,17037
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00003,thinking,Latin,8343
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00004,thinking,Latin,5326
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00004,response,Latin,23
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00017,thinking,Latin,3482
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00010,thinking,Latin,14022
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00019,thinking,Latin,3699
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00018,thinking,Latin,2941
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00011,thinking,Latin,5034
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00016,thinking,Latin,5511
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00008,thinking,Latin,5040
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00001,thinking,Latin,2643
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00006,thinking,Latin,3707
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00007,thinking,Latin,3164
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00000,thinking,Latin,5811
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00009,thinking,Latin,10202
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00013,thinking,Latin,3742
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00013,response,Latin,30
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00014,thinking,Latin,3337
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00015,thinking,Latin,6277
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00015,response,Latin,20
de,dond,nemotron-nano-9b-v2-t1.0,semi_de,00012,thinking,Latin,3789
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_easy,00005,response,Latin,232
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_hard,00002,response,Latin,486
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_hard,00003,response,Latin,324
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_hard,00004,response,Latin,298
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_hard,00001,response,Latin,288
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_hard,00000,response,Latin,596
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00005,response,Latin,429
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00002,response,Latin,558
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00003,response,Latin,234
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00004,response,Latin,437
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00001,response,Latin,830
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_easy,00000,response,Latin,586
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00005,response,Latin,181
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00002,response,Latin,258
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00003,response,Latin,288
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00004,response,Latin,250
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00001,response,Latin,180
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_reasoning off_hard,00000,response,Latin,244
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00005,response,Latin,312
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00002,response,Latin,428
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00003,response,Latin,387
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00004,response,Latin,659
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00001,response,Latin,636
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_complexity_hard,00000,response,Latin,1071
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00005,response,Latin,901
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00002,response,Latin,210
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00003,response,Latin,298
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00004,response,Latin,161
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00001,response,Latin,733
de,hot_air_balloon,nemotron-nano-9b-v2-no-reasoning-t1.0,air_balloon_survival_de_negotiation_easy,00000,response,Latin,114
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_5obj_de,00002,response,Latin,212
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_5obj_de,00001,response,Latin,181
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_5obj_de,00000,response,Latin,164
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_7obj_de,00002,response,Latin,137
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_7obj_de,00001,response,Latin,150
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_7obj_de,00000,response,Latin,150
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_3obj_de,00002,response,Latin,87
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_3obj_de,00001,response,Latin,87
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,1_medium_3obj_de,00000,response,Latin,163
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_5obj_de,00002,response,Latin,139
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_5obj_de,00001,response,Latin,161
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_5obj_de,00000,response,Latin,159
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_7obj_de,00002,response,Latin,202
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_7obj_de,00001,response,Latin,90
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_7obj_de,00000,response,Latin,13
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_3obj_de,00002,response,Latin,125
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_3obj_de,00001,response,Latin,125
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,0_easy_3obj_de,00000,response,Latin,86
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_de,00002,response,Latin,62
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_de,00001,response,Latin,150
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_7obj_de,00000,response,Latin,150
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_de,00002,response,Latin,89
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_de,00001,response,Latin,148
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_5obj_de,00000,response,Latin,234
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_de,00002,response,Latin,74
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_de,00001,response,Latin,124
de,clean_up,nemotron-nano-9b-v2-no-reasoning-t1.0,2_hard_3obj_de,00000,response,Latin,87
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00005,response,Latin,25
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00002,response,Latin,25
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00003,response,Latin,33
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00004,response,Latin,31
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00017,response,Latin,22
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00010,response,Latin,28
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00019,response,Latin,27
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00018,response,Latin,26
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00011,response,Latin,22
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00016,response,Latin,30
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00008,response,Latin,26
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00001,response,Latin,21
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00006,response,Latin,34
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00007,response,Latin,24
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00000,response,Latin,22
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00009,response,Latin,31
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00013,response,Latin,28
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00014,response,Latin,29
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00015,response,Latin,23
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,coop_de,00012,response,Latin,31
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00005,response,Latin,26
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00002,response,Latin,34
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00003,response,Latin,28
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00017,response,Latin,24
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00010,response,Latin,31
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00019,response,Latin,20
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00018,response,Latin,24
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00011,response,Latin,21
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00016,response,Latin,21
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00008,response,Latin,34
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00001,response,Latin,32
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00006,response,Latin,21
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00007,response,Latin,23
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00000,response,Latin,27
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00009,response,Latin,33
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00013,response,Latin,33
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00014,response,Latin,29
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00015,response,Latin,38
de,dond,nemotron-nano-9b-v2-no-reasoning-t1.0,semi_de,00012,response,Latin,26
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,631
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00002,response,Latin,482
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00003,response,Latin,505
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00004,response,Latin,615
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00001,response,Latin,611
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_hard,00000,response,Latin,783
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00005,response,Latin,390
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00002,response,Latin,332
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00003,response,Latin,273
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00004,response,Latin,826
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00001,response,Latin,255
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_hard,00000,response,Latin,276
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00005,response,Latin,621
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00002,response,Latin,648
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00003,response,Latin,612
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00004,response,Latin,471
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00001,response,Latin,1899
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_negotiation_easy,00000,response,Latin,441
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00005,response,Latin,215
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00002,response,Latin,305
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00003,response,Latin,509
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00004,response,Latin,244
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00001,response,Latin,173
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_reasoning off_easy,00000,response,Latin,299
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00005,response,Latin,889
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00002,response,Latin,1577
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00003,response,Latin,495
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00004,response,Latin,737
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00001,response,Latin,1017
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_hard,00000,response,Latin,687
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00005,response,Latin,751
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00002,response,Latin,868
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00003,response,Latin,1001
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00004,response,Latin,820
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00001,response,Latin,691
it,hot_air_balloon,deepseek-chat-v3.1-t1.0,air_balloon_survival_en_complexity_easy,00000,response,Latin,1293
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_en,00002,response,Latin,79
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_en,00001,response,Latin,39
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_3obj_en,00000,response,Latin,79
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_en,00002,response,Latin,114
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_en,00001,response,Latin,74
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_5obj_en,00000,response,Latin,151
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_7obj_en,00002,response,Latin,73
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_7obj_en,00001,response,Latin,103
it,clean_up,deepseek-chat-v3.1-t1.0,0_easy_7obj_en,00000,response,Latin,86
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_en,00002,response,Latin,64
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_en,00001,response,Latin,68
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_3obj_en,00000,response,Latin,95
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_en,00002,response,Latin,117
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_en,00001,response,Latin,72
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_5obj_en,00000,response,Latin,67
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_en,00002,response,Latin,144
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_en,00001,response,Latin,104
it,clean_up,deepseek-chat-v3.1-t1.0,1_medium_7obj_en,00000,response,Latin,68
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_en,00002,response,Latin,56
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_en,00001,response,Latin,80
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_3obj_en,00000,response,Latin,215
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_7obj_en,00002,response,Latin,122
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_7obj_en,00001,response,Latin,122
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_7obj_en,00000,response,Latin,36
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_en,00002,response,Latin,45
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_en,00001,response,Latin,53
it,clean_up,deepseek-chat-v3.1-t1.0,2_hard_5obj_en,00000,response,Latin,104
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00005,response,Latin,207
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00002,response,Latin,178
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00003,response,Latin,23
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00004,response,Latin,118
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00017,response,Latin,368
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00010,response,Latin,25
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00019,response,Latin,265
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00018,response,Latin,28
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00011,response,Latin,95
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00016,response,Latin,51
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00008,response,Latin,76
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00001,response,Latin,344
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00006,response,Latin,293
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00007,response,Latin,19
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00000,response,Latin,60
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00009,response,Latin,25
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00013,response,Latin,1121
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00014,response,Latin,210
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00015,response,Latin,26
it,dond,deepseek-chat-v3.1-t1.0,semi_it,00012,response,Latin,87
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00005,response,Latin,28
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00002,response,Latin,26
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00003,response,Latin,255
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00004,response,Latin,185
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00017,response,Latin,23
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00010,response,Latin,22
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00019,response,Latin,64
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00018,response,Latin,140
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00011,response,Latin,131
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00016,response,Latin,22
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00008,response,Latin,136
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00001,response,Latin,174
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00006,response,Latin,228
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00007,response,Latin,21
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00000,response,Latin,28
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00009,response,Latin,57
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00013,response,Latin,116
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00014,response,Latin,34
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00015,response,Latin,84
it,dond,deepseek-chat-v3.1-t1.0,coop_it,00012,response,Latin,31
it,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_en_negotiation_hard,00005,thinking,Latin,3077
it,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_en_negotiation_hard,00005,response,Latin,751
it,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_en_negotiation_hard,00002,thinking,Latin,6519
